GEOID,TotPop,TotUnder5,Hispanic,BlackAloneOrCombo,AsianAloneOrCombo,AmerIndAloneorCombo,NatHawAloneOrCombo,ratioUnder5
48453000603,8055,0,1525,494,1851,19,38,0
48453000604,7430,33,1199,365,2000,66,26,0.444145357
48453000700,1317,31,333,23,171,43,0,2.353834472
48453000801,1856,83,1068,154,0,12,3,4.471982759
48453000802,3561,440,794,1325,21,40,0,12.35607975
48453000803,2812,109,374,541,147,18,0,3.876244666
48453000804,2566,225,1033,795,79,27,0,8.768511302
48453000901,2530,128,913,419,129,22,0,5.059288538
48453000902,5558,379,3175,421,127,17,0,6.81899964
48453001000,3777,132,2026,212,265,95,41,3.494837172
48453001100,6608,7,963,413,389,69,0,0.105932203
48453001200,5513,160,396,113,499,68,19,2.90223109
48453001303,4453,281,880,92,224,38,0,6.310352571
48453001304,4519,249,696,27,109,81,0,5.510068599
48453001305,5876,401,851,585,73,87,0,6.82437032
48453001307,3747,295,1165,233,286,30,26,7.872965039
48453001308,3317,134,1140,91,211,35,0,4.039794995
48453001401,3240,128,368,49,119,167,0,3.950617284
48453001402,2601,133,453,33,51,86,0,5.113417916
48453001403,1775,141,554,53,76,51,36,7.943661972
48453001501,5397,481,394,64,217,22,0,8.912358718
48453001503,4046,125,1007,268,297,93,0,3.089471083
48453001504,6102,491,1073,243,529,91,0,8.046542117
48453001505,4661,148,430,59,133,35,17,3.175284274
48453001602,3420,212,342,34,1003,26,0,6.198830409
48453001603,5328,514,381,57,508,27,11,9.647147147
48453001604,4227,234,226,67,7,47,0,5.535841022
48453001605,3866,254,304,22,75,13,19,6.570098293
48453001606,18,0,8,1,0,3,0,0
48453001705,4710,284,359,40,249,104,20,6.029723992
48453001706,3938,206,517,397,109,65,0,5.231081767
48453001707,5111,212,831,249,200,2,0,4.147916259
48453001712,4803,483,1644,327,73,70,33,10.05621487
48453001713,4414,264,1625,252,214,63,0,5.980969642
48453001714,14915,725,1950,721,3639,140,10,4.86087831
48453001716,6816,171,965,713,748,244,0,2.508802817
48453001718,6128,346,754,126,852,11,0,5.646214099
48453001719,4185,210,365,24,248,27,0,5.017921147
48453001722,3859,223,541,276,495,66,14,5.778699145
48453001728,7621,593,2237,481,242,226,34,7.781131085
48453001729,4817,211,1412,28,427,47,0,4.380319701
48453001733,4494,215,836,227,327,0,0,4.784156653
48453001737,10736,487,1835,732,883,154,0,4.536140089
48453001738,6779,429,1282,174,512,110,0,6.328367016
48453001740,5093,293,1019,241,604,0,75,5.752994306
48453001741,2741,36,289,75,227,61,0,1.313389274
48453001742,6064,225,1439,204,240,56,102,3.710422164
48453001745,2335,66,185,106,188,0,11,2.826552463
48453001746,4588,293,1264,179,276,41,0,6.386224935
48453001747,6325,699,2584,793,123,120,40,11.0513834
48453001748,6537,457,1885,314,543,0,0,6.990974453
48453001749,6998,487,995,309,2095,27,0,6.95913118
48453001750,4978,317,2003,104,567,24,0,6.368019285
48453001751,2169,134,151,106,29,3,0,6.177962195
48453001752,3795,212,520,96,1153,101,0,5.58629776
48453001753,1274,75,234,155,287,18,0,5.886970173
48453001754,5001,372,779,231,238,30,0,7.438512298
48453001755,6153,312,676,61,2219,44,0,5.070697221
48453001756,4551,338,417,110,615,47,14,7.426939134
48453001757,2182,98,296,43,157,0,0,4.491292392
48453001760,17968,943,2858,273,2473,212,0,5.248219056
48453001761,7645,363,991,103,583,101,251,4.748201439
48453001764,7731,323,876,86,142,175,20,4.177984737
48453001765,14425,759,1806,248,1028,148,0,5.26169844
48453001766,9336,643,1638,373,347,102,0,6.887317909
48453001768,10404,812,932,132,648,149,0,7.804690504
48453001769,6034,230,1135,110,424,37,18,3.81173351
48453001770,12984,948,1913,166,1559,148,0,7.3012939
48453001771,4311,156,458,97,134,46,0,3.618649965
48453001772,4580,330,2110,112,371,0,29,7.205240175
48453001773,8107,275,726,234,873,64,36,3.392130258
48453001774,8588,614,2490,1309,700,66,17,7.149510946
48453001775,7322,503,1196,488,897,72,35,6.86970773
48453001776,3144,206,799,394,178,52,0,6.55216285
48453001777,6075,272,1567,432,478,72,0,4.477366255
48453001778,4420,227,315,211,78,21,0,5.135746606
48453001779,6400,131,813,166,91,58,50,2.046875
48453001780,4618,117,647,125,65,39,14,2.533564314
48453001781,2470,169,221,13,426,58,28,6.842105263
48453001782,5240,244,406,196,1684,35,0,4.65648855
48453001783,5197,430,529,11,446,32,100,8.274004233
48453001784,5938,303,470,70,1186,24,0,5.102728191
48453001785,5129,317,980,547,1219,54,0,6.180542016
48453001786,5298,496,578,215,2193,87,7,9.362023405
48453001804,6789,453,4026,675,256,116,0,6.672558551
48453001805,4675,355,3069,459,131,0,0,7.593582888
48453001806,6882,645,4759,733,112,211,15,9.372275501
48453001811,3535,378,2109,520,26,197,0,10.69306931
48453001812,8399,585,5668,935,237,185,0,6.965114895
48453001813,7423,759,5148,671,501,192,10,10.22497642
48453001817,4017,136,712,170,271,0,0,3.385611153
48453001818,6453,699,4180,238,167,62,0,10.83217108
48453001819,4313,317,2700,219,197,73,0,7.349872479
48453001820,7502,918,5411,802,84,76,0,12.23673687
48453001821,5695,403,3246,446,210,112,0,7.076382792
48453001822,7232,723,5303,438,145,160,0,9.997234513
48453001823,7640,741,5062,1591,139,88,49,9.69895288
48453001824,1849,74,414,180,179,53,0,4.002163332
48453001826,2623,179,484,357,443,84,0,6.824247045
48453001828,4247,299,544,252,253,76,10,7.040263716
48453001829,2373,102,414,102,265,24,10,4.298356511
48453001832,2937,200,958,390,77,9,0,6.809669731
48453001833,9195,720,5824,952,245,198,0,7.830342577
48453001834,10972,1040,3599,2705,1684,259,93,9.478672986
48453001835,6729,421,3345,1233,589,45,0,6.256501709
48453001839,8762,740,3255,1312,2129,219,23,8.445560374
48453001840,11694,953,5675,2002,908,276,0,8.149478365
48453001841,17242,1343,7595,2409,2856,1254,38,7.789119592
48453001842,12791,959,7569,1898,1257,374,66,7.497459151
48453001843,2512,93,884,97,380,240,0,3.702229299
48453001844,3922,418,1236,661,205,29,0,10.65782764
48453001845,2825,174,680,111,208,8,0,6.159292035
48453001846,2528,130,525,20,191,0,0,5.142405063
48453001847,6785,552,1619,752,1515,75,17,8.13559322
48453001848,5373,195,1181,792,1141,206,0,3.629257398
48453001849,7526,330,1660,597,1394,22,0,4.384799362
48453001850,3722,307,912,334,171,44,0,8.248253627
48453001851,10003,798,3688,1863,1079,71,0,7.977606718
48453001853,3336,302,842,382,249,0,8,9.052757794
48453001854,7927,998,3852,1770,180,366,0,12.58988268
48453001855,19333,1538,4601,3373,2327,243,98,7.955309574
48453001856,8716,936,2579,2231,818,126,70,10.73887104
48453001857,6840,667,2023,1080,496,374,0,9.751461988
48453001858,23453,1589,6091,3762,2270,139,17,6.775252633
48453001859,2799,200,940,383,327,106,0,7.145409075
48453001860,4367,340,1976,632,195,79,0,7.785665216
48453001861,4941,339,1549,840,880,51,20,6.86095932
48453001862,6608,506,1864,1320,809,92,0,7.657384988
48453001863,3592,360,1179,827,519,59,0,10.02227171
48453001864,2758,144,465,491,296,94,0,5.221174764
48453001901,5795,429,1192,100,199,217,60,7.402933563
48453001908,9409,787,2735,490,735,25,0,8.364332023
48453001910,4699,227,661,53,256,8,0,4.830815067
48453001911,3170,107,725,38,471,29,0,3.375394322
48453001912,4191,87,444,83,445,12,0,2.075876879
48453001913,4794,249,715,48,447,0,0,5.193992491
48453001914,6557,335,798,161,541,41,0,5.10904377
48453001915,1789,101,291,71,266,49,0,5.645612074
48453001916,3045,175,184,99,380,19,0,5.747126437
48453001917,5160,411,640,0,482,11,22,7.965116279
48453001918,2533,40,348,1,128,0,0,1.579155152
48453001919,3761,200,316,0,263,26,0,5.317734645
48453002002,3467,197,1347,185,35,19,0,5.682145948
48453002003,4221,306,2203,231,44,66,6,7.249466951
48453002004,2668,10,682,236,190,54,0,0.374812594
48453002005,5628,217,2029,221,313,75,0,3.855721393
48453002104,3573,371,1698,188,74,48,0,10.38343129
48453002105,4929,226,2611,661,113,42,0,4.585108541
48453002106,2718,230,764,204,96,62,16,8.462104489
48453002107,4773,285,1880,1380,133,113,0,5.971087366
48453002108,4132,216,1597,1790,31,0,0,5.22749274
48453002109,4314,191,1234,1792,70,62,0,4.427445526
48453002110,4465,243,2029,1224,123,85,0,5.442329227
48453002111,5474,403,3481,646,98,103,0,7.362075265
48453002112,5508,791,2297,1632,111,63,5,14.36092956
48453002113,3474,270,1091,676,89,46,14,7.772020725
48453002201,2176,192,1169,911,28,138,0,8.823529412
48453002202,9223,956,5860,2798,15,41,20,10.36539087
48453002207,9453,524,5805,2428,77,114,0,5.543213795
48453002208,8372,792,5843,1114,36,308,11,9.460105112
48453002209,10054,785,4807,2971,347,65,0,7.807837677
48453002210,4370,395,2202,1032,22,64,0,9.038901602
48453002211,3074,248,1944,609,53,43,11,8.067664281
48453002212,1214,84,458,532,0,45,0,6.919275124
48453002304,3887,25,1361,182,320,42,0,0.643169539
48453002307,6264,383,2760,675,263,91,44,6.114303959
48453002308,6613,430,2867,393,291,205,14,6.502343868
48453002310,3147,249,2710,176,0,47,0,7.912297426
48453002312,8380,1039,6167,842,106,137,26,12.39856802
48453002313,4560,579,2233,961,131,62,14,12.69736842
48453002314,5228,274,2511,921,170,31,39,5.241009946
48453002315,3038,102,1878,156,59,7,0,3.357472021
48453002316,4949,371,2658,949,146,282,9,7.496463932
48453002317,6160,72,2945,1148,644,159,52,1.168831169
48453002318,8258,288,4561,1580,758,132,0,3.487527246
48453002319,2282,0,734,637,80,140,7,0
48453002402,8720,571,3880,761,233,47,25,6.548165138
48453002403,2603,126,980,83,51,7,0,4.840568575
48453002407,6239,321,2120,324,290,123,16,5.145055297
48453002409,3625,124,1741,177,42,119,0,3.420689655
48453002410,4524,371,2408,338,138,52,0,8.200707339
48453002411,7453,574,6325,557,0,130,0,7.701596672
48453002412,6236,391,5385,208,58,48,0,6.270044901
48453002413,4766,526,3618,660,151,15,25,11.0365086
48453002419,4833,579,3317,827,173,194,0,11.98013656
48453002421,10705,754,4357,1157,697,58,81,7.043437646
48453002422,5970,338,3071,399,101,0,14,5.661641541
48453002423,5954,423,2039,495,197,51,0,7.104467585
48453002424,3858,150,1787,178,39,16,0,3.888024883
48453002425,3859,256,2027,113,464,60,10,6.633842964
48453002426,9784,689,6337,991,105,99,0,7.042109567
48453002427,8189,681,6815,493,66,252,0,8.316033704
48453002428,7824,552,4025,504,157,107,21,7.055214724
48453002429,1599,262,936,169,19,11,0,16.38524078
48453002430,2674,158,2017,135,21,22,0,5.908750935
48453002431,8941,968,5955,871,283,0,0,10.82652947
48453002432,2913,117,1888,210,136,36,14,4.016477858
48453002433,9190,875,6654,838,126,96,0,9.521218716
48453002434,1710,131,1088,86,0,37,11,7.660818713
48453002435,8640,729,6687,752,363,300,0,8.4375
48453002436,2795,94,2358,122,28,105,0,3.363148479
48453002500,5778,339,872,245,543,76,0,5.867082035
48453980000,0,0,0,0,0,0,0,0
48455950100,2459,158,59,236,0,27,0,6.425376169
48455950200,3534,103,359,340,0,17,0,2.914544426
48455950300,2156,176,208,21,5,0,0,8.163265306
48455950400,4192,163,218,124,142,75,0,3.888358779
48455950500,2228,72,576,662,0,67,0,3.231597846
48457950100,3323,129,94,40,11,28,0,3.882034306
48457950200,7968,305,1189,1563,22,62,0,3.827811245
48457950300,2550,145,71,630,2,2,0,5.68627451
48457950400,4463,306,82,123,0,121,0,6.856374636
48457950500,3192,184,185,246,25,35,0,5.764411028
48459950100,8003,557,716,281,78,160,0,6.959890041
48459950200,4341,333,636,557,39,46,0,7.671043538
48459950300,8550,557,688,587,0,95,0,6.514619883
48459950400,4349,198,445,1001,4,76,0,4.552770752
48459950500,6039,422,380,572,23,21,0,6.987911906
48459950600,4055,234,76,501,95,33,0,5.770653514
48459950700,5432,247,482,208,0,135,0,4.54712813
48461950100,1182,103,374,58,18,5,0,8.714043993
48461950200,2452,238,1463,196,10,0,0,9.706362153
48463950100,3072,148,1213,0,0,47,19,4.817708333
48463950200,7951,508,4788,18,158,121,0,6.389133442
48463950300,6402,713,5442,23,99,0,0,11.13714464
48463950400,3563,275,2377,50,22,2,19,7.718214987
48463950500,6021,362,5427,42,27,20,0,6.012290317
48465950201,8871,822,5874,305,133,80,0,9.266148123
48465950301,5035,711,4608,97,0,107,11,14.12115194
48465950302,4356,470,4240,63,12,0,0,10.78971534
48465950400,3959,316,3365,208,93,13,0,7.981813589
48465950500,7722,760,5617,374,216,24,26,9.842009842
48465950601,3987,145,3922,0,13,25,0,3.636819664
48465950602,3702,294,3602,0,0,14,0,7.94165316
48465950700,6457,409,5513,0,22,37,0,6.334210934
48465950800,4938,265,3345,0,0,0,20,5.36654516
48465980000,0,0,0,0,0,0,0,0
48467950100,5284,384,477,24,5,52,0,7.267221802
48467950200,3576,359,812,48,18,7,11,10.03914989
48467950300,5017,233,351,237,7,111,0,4.644209687
48467950400,4155,133,311,59,8,68,0,3.200962696
48467950500,4574,377,545,473,0,96,0,8.242238741
48467950600,6924,252,547,82,195,146,0,3.639514731
48467950700,4562,373,209,285,29,69,64,8.176238492
48467950800,5729,300,825,348,0,20,0,5.236515971
48467950900,7886,371,974,180,17,51,0,4.704539691
48467951000,6661,248,690,196,2,279,0,3.72316469
48469000100,2328,103,1564,221,34,8,0,4.424398625
48469000201,2958,207,2318,192,61,18,0,6.997971602
48469000202,6211,602,4646,917,211,111,22,9.692481082
48469000301,2066,118,1566,288,13,0,24,5.711519845
48469000302,2187,156,1611,356,0,12,0,7.133058985
48469000400,1790,105,874,25,0,4,0,5.865921788
48469000501,4366,439,2533,257,72,31,0,10.05497022
48469000502,4076,236,2402,195,75,61,0,5.789990186
48469000601,2897,181,1905,316,8,77,0,6.247842596
48469000602,4778,484,2891,630,43,66,8,10.12976141
48469000700,3989,396,1563,186,131,38,0,9.927300075
48469000800,1981,104,588,48,0,21,0,5.249873801
48469001300,2240,176,761,126,0,31,0,7.857142857
48469001400,8314,464,2096,104,4,51,0,5.580947799
48469001501,3594,195,806,243,0,86,21,5.425709516
48469001503,2099,120,415,92,163,20,0,5.717008099
48469001504,8643,581,2600,377,260,41,83,6.722202939
48469001601,6120,693,2973,336,25,82,86,11.32352941
48469001604,6593,415,2941,814,79,13,0,6.294554831
48469001605,3126,212,1373,202,26,14,0,6.781829814
48469001606,8096,496,2014,241,303,27,0,6.126482213
48469001700,3518,85,2293,358,0,0,0,2.416145537
48469980000,0,0,0,0,0,0,0,0
48471790101,7125,122,1792,1767,37,31,10,1.712280702
48471790102,3538,116,711,588,0,0,0,3.278688525
48471790103,6034,498,471,1269,0,37,0,8.253231687
48471790200,7341,432,1049,1373,21,59,0,5.884756845
48471790300,7853,360,510,922,14,179,0,4.584235324
48471790400,11457,325,2375,3031,16,75,0,2.836693724
48471790500,8508,362,1431,2274,219,7,20,4.254818994
48471790600,4801,483,1996,1388,22,11,0,10.06040408
48471790700,8031,218,1661,2518,446,0,0,2.714481385
48471790800,6851,204,791,1797,453,85,0,2.977667494
48473680100,6196,526,1881,363,267,132,0,8.489347966
48473680200,9625,464,4667,1762,100,301,3,4.820779221
48473680300,10183,965,2659,2732,105,181,0,9.476578611
48473680400,4010,0,240,3747,33,37,24,0
48473680500,11284,929,3409,4085,44,77,0,8.232896136
48473680600,8689,487,2047,45,75,20,0,5.604787663
48475950100,4434,265,2000,154,2,77,0,5.97654488
48475950200,4305,400,2210,297,67,15,0,9.291521487
48475950300,2847,183,1921,144,39,136,0,6.427818757
48477170100,3548,137,815,1151,0,10,0,3.861330327
48477170200,6936,564,1198,930,318,26,0,8.131487889
48477170300,5284,361,749,651,24,324,158,6.831945496
48477170400,7024,437,1496,1210,233,108,0,6.221526196
48477170500,7172,364,573,872,9,40,0,5.075292805
48477170600,4832,270,652,1331,57,0,36,5.587748344
48479000101,4689,444,4429,0,20,18,0,9.46896993
48479000105,2571,375,2518,0,0,14,0,14.58576429
48479000106,3688,225,3672,0,0,0,0,6.100867679
48479000107,3173,330,3122,8,0,0,0,10.40025213
48479000108,3922,450,3890,1,0,16,0,11.47373789
48479000109,2180,180,2180,0,0,7,0,8.256880734
48479000200,4343,387,4317,0,0,21,0,8.910891089
48479000300,2338,286,2330,1,0,7,0,12.2326775
48479000601,2757,224,2713,5,0,19,0,8.124773304
48479000602,2623,321,2592,4,12,0,0,12.23789554
48479000700,3217,390,3143,0,57,5,0,12.12309605
48479000800,2869,340,2817,5,0,25,0,11.8508191
48479000901,4953,408,4839,6,19,96,0,8.237431859
48479000903,2714,302,2708,11,0,0,0,11.1274871
48479000904,3731,379,3635,0,0,14,0,10.15813455
48479001001,4577,462,4366,0,19,14,0,10.093948
48479001003,2975,142,2778,81,132,0,0,4.773109244
48479001004,1646,141,1596,6,0,0,0,8.566221142
48479001101,3264,377,3054,0,166,7,0,11.5502451
48479001103,1641,151,1595,0,0,0,0,9.201706277
48479001104,3413,457,3389,10,10,33,0,13.38997949
48479001105,2778,255,2672,0,11,0,33,9.179265659
48479001201,2564,336,2546,8,12,0,0,13.10452418
48479001202,2913,370,2827,21,0,10,0,12.70168211
48479001300,3412,375,3409,6,7,0,0,10.99062134
48479001401,3754,244,3642,5,0,123,0,6.499733617
48479001402,3665,459,3643,35,0,0,0,12.52387449
48479001501,2726,266,2655,2,0,8,0,9.757887014
48479001502,4806,519,4663,19,0,0,0,10.79900125
48479001601,4150,420,4061,35,0,0,0,10.12048193
48479001602,5961,553,5181,75,242,9,0,9.276966952
48479001706,4291,322,4235,82,0,30,0,7.504078303
48479001709,5795,311,5274,5,87,47,0,5.366695427
48479001710,2294,340,2158,90,0,0,0,14.82127289
48479001711,7103,783,6677,37,0,0,0,11.02351119
48479001712,6954,311,6512,25,168,18,0,4.472246189
48479001713,18703,1966,16547,360,264,0,87,10.51168262
48479001714,4915,271,4319,156,16,0,0,5.513733469
48479001715,7353,747,7195,6,0,0,0,10.15911873
48479001716,6095,355,5994,10,26,0,0,5.824446267
48479001717,3271,150,3133,27,0,18,0,4.585753592
48479001718,2546,249,2395,0,21,7,0,9.780047133
48479001719,3564,313,3272,67,0,12,0,8.782267116
48479001720,5683,385,5311,30,0,60,0,6.774590885
48479001721,2250,96,2092,0,0,0,0,4.266666667
48479001722,8008,757,6842,2,293,0,0,9.453046953
48479001806,6348,768,6156,5,0,0,0,12.09829868
48479001807,7889,813,7766,68,0,0,0,10.30548866
48479001808,6807,883,6726,1,0,0,0,12.97194065
48479001809,10189,1355,9859,67,0,59,0,13.29865541
48479001810,5769,640,5674,0,0,0,0,11.09377708
48479001811,4469,365,4288,9,5,9,0,8.167375252
48479001812,9029,776,8419,0,24,0,0,8.594528741
48479001813,698,46,674,0,0,0,0,6.59025788
48479001814,8579,1163,8351,0,38,0,0,13.55635855
48479001815,1537,221,1506,0,0,11,0,14.37865973
48479001816,5062,390,4921,0,10,0,10,7.704464638
48479001817,6186,535,6079,26,0,32,0,8.648561267
48479001818,3248,291,3199,5,0,31,0,8.959359606
48479001900,3370,376,3206,12,0,48,0,11.15727003
48479980000,35,0,35,0,0,0,0,0
48481740100,5461,197,1461,808,0,5,0,3.607397912
48481740200,1823,204,667,428,0,0,0,11.19034558
48481740300,1259,9,296,642,34,0,0,0.714853058
48481740400,5802,440,2093,1179,0,0,0,7.583591865
48481740500,3486,234,1036,1445,4,0,0,6.712564544
48481740600,4325,332,2342,114,0,0,0,7.676300578
48481740700,1645,73,955,316,0,0,0,4.43768997
48481740800,3870,307,2310,576,0,17,0,7.932816537
48481740900,7250,547,2786,23,15,0,0,7.544827586
48481741000,4078,354,2059,647,0,5,0,8.680725846
48481741100,2552,130,978,22,11,0,0,5.094043887
48483950100,2941,224,899,11,6,17,3,7.616456987
48483950300,2541,158,549,192,9,94,37,6.2180244
48485010100,1365,127,584,367,8,41,0,9.304029304
48485010200,944,20,163,256,20,58,0,2.118644068
48485010400,1891,0,363,1059,5,146,0,0
48485010600,2238,157,976,18,77,15,0,7.015192136
48485010700,2713,337,1109,352,0,39,0,12.42167342
48485010800,2252,248,741,388,31,30,0,11.01243339
48485010900,1567,103,142,161,4,97,25,6.57306956
48485011000,2363,230,908,313,1,45,0,9.733389759
48485011100,1233,28,772,64,7,25,0,2.270884023
48485011200,2085,121,375,394,5,58,0,5.803357314
48485011300,1088,86,81,663,6,141,0,7.904411765
48485011400,2441,172,1234,211,16,59,0,7.046292503
48485011500,2792,371,648,415,97,65,12,13.28796562
48485011600,4205,414,833,434,21,235,8,9.845422117
48485011700,2208,72,260,82,13,19,0,3.260869565
48485011800,1888,121,384,90,92,83,21,6.408898305
48485011900,3719,183,341,272,147,24,5,4.920677602
48485012000,6806,333,551,1216,566,126,7,4.892741699
